user_id,account_age_days,total_past_orders,age,location,email_domain,registration_device,registration_ip,last_login_days_ago
395,548,15,19,South Africa,gmail.com,mobile,120.128.126.245,34
396,633,21,76,Ireland,gmail.com,desktop,192.88.246.224,44
397,13,0,29,Djibouti,hotmail.com,mobile,148.127.247.46,72
398,821,20,22,Japan,gmail.com,mobile,27.176.237.172,81
399,63,3,23,Martinique,gmail.com,tablet,47.94.95.10,67
400,441,25,42,Austria,yahoo.com,desktop,173.27.169.134,58
401,699,34,28,Vietnam,gmail.com,desktop,83.42.171.93,39
402,665,28,67,Saint Kitts and Nevis,yahoo.com,tablet,33.35.170.10,76
403,174,4,74,Comoros,gmail.com,mobile,197.146.208.8,19
404,323,9,66,Isle of Man,gmail.com,tablet,59.240.14.108,6
405,168,5,35,Cote d'Ivoire,gmail.com,desktop,49.59.193.142,84
406,869,36,49,Central African Republic,gmail.com,tablet,11.54.69.181,56
407,849,31,35,Sweden,yahoo.com,mobile,5.114.51.8,65
408,234,10,40,Qatar,hotmail.com,desktop,19.50.150.145,14
409,581,21,61,Antarctica (the territory South of 60 deg S),yahoo.com,tablet,82.113.70.14,75
410,997,36,51,Indonesia,gmail.com,tablet,94.154.19.246,39
411,94,2,32,Algeria,hotmail.com,desktop,65.184.237.1,76
412,113,8,18,Fiji,hotmail.com,mobile,103.237.235.106,38
413,433,16,67,Vietnam,yahoo.com,mobile,161.178.54.59,32
414,593,23,38,Ukraine,hotmail.com,mobile,145.51.137.21,0
415,1019,33,65,Puerto Rico,gmail.com,desktop,186.175.176.107,22
416,265,3,42,Vanuatu,gmail.com,tablet,176.145.146.235,90
417,472,14,50,Holy See (Vatican City State),yahoo.com,tablet,203.198.68.131,85
418,726,27,22,United States Virgin Islands,hotmail.com,desktop,10.138.243.173,5
419,894,29,19,Cambodia,gmail.com,desktop,223.33.164.31,9
420,642,20,54,Falkland Islands (Malvinas),yahoo.com,desktop,86.114.29.79,73
421,829,18,63,Equatorial Guinea,hotmail.com,tablet,92.224.13.42,53
422,593,22,25,Tunisia,gmail.com,desktop,209.123.22.66,2
423,666,22,28,Nepal,hotmail.com,tablet,90.140.99.9,58
424,742,31,23,Armenia,yahoo.com,desktop,86.199.132.4,13
425,499,16,45,Norway,gmail.com,tablet,31.177.13.103,51
426,1074,33,23,Heard Island and McDonald Islands,gmail.com,desktop,99.52.74.255,39
427,696,22,32,Malta,gmail.com,desktop,195.69.59.124,21
428,157,6,50,Cuba,hotmail.com,tablet,109.253.200.171,14
429,1087,30,50,Northern Mariana Islands,gmail.com,mobile,195.216.90.131,44
430,720,26,64,Norfolk Island,yahoo.com,tablet,24.9.57.8,18
431,484,14,24,Holy See (Vatican City State),gmail.com,mobile,117.235.221.54,32
432,405,13,29,Philippines,gmail.com,tablet,21.93.45.86,19
433,155,6,29,Morocco,gmail.com,tablet,91.160.34.201,63
434,951,28,66,Honduras,gmail.com,tablet,93.0.181.135,74
435,920,23,61,Zimbabwe,yahoo.com,tablet,13.71.232.172,82
436,662,25,73,Solomon Islands,gmail.com,tablet,199.156.201.142,40
437,310,11,46,Sierra Leone,hotmail.com,mobile,8.31.55.210,60
438,906,22,58,Wallis and Futuna,gmail.com,desktop,73.23.240.181,35
439,116,5,40,Belgium,hotmail.com,tablet,8.36.147.254,9
440,636,23,47,Palau,gmail.com,desktop,146.70.131.184,4
441,117,4,41,Uzbekistan,hotmail.com,desktop,38.206.50.202,9
442,185,9,57,Kiribati,yahoo.com,tablet,146.241.243.86,64
443,788,28,47,Bolivia,gmail.com,tablet,53.193.54.174,70
444,85,4,46,Senegal,gmail.com,tablet,120.141.17.162,83
445,386,7,38,Singapore,hotmail.com,tablet,179.99.88.124,60
446,1027,37,27,Afghanistan,yahoo.com,mobile,115.39.129.255,57
447,212,8,69,Marshall Islands,yahoo.com,desktop,123.210.122.205,10
448,1034,33,59,Solomon Islands,gmail.com,mobile,209.230.176.124,5
449,508,11,63,Korea,gmail.com,desktop,33.208.104.138,56
450,1074,40,51,Burkina Faso,yahoo.com,tablet,209.15.60.239,20
451,746,21,41,Niger,yahoo.com,desktop,40.162.141.239,49
452,838,23,67,Israel,hotmail.com,desktop,45.213.147.67,86
453,108,2,68,French Polynesia,gmail.com,tablet,7.205.192.131,82
454,686,23,22,Burundi,gmail.com,desktop,136.153.245.248,12
455,792,31,36,Singapore,hotmail.com,desktop,41.144.75.39,84
456,308,12,39,Mongolia,hotmail.com,mobile,204.34.252.5,74
457,290,11,76,El Salvador,hotmail.com,desktop,150.121.58.206,39
458,803,30,26,Brazil,hotmail.com,tablet,13.204.120.195,90
459,174,7,37,Panama,yahoo.com,tablet,84.184.177.252,48
460,673,18,70,Martinique,hotmail.com,mobile,59.2.53.0,85
461,1079,47,23,Nicaragua,gmail.com,tablet,99.133.55.23,85
462,868,35,50,Tokelau,yahoo.com,desktop,167.61.148.89,2
463,743,27,37,Dominica,yahoo.com,mobile,29.40.148.78,27
464,700,27,78,Guinea,hotmail.com,desktop,61.224.8.145,24
465,464,18,26,Venezuela,gmail.com,mobile,46.194.177.82,9
466,606,17,72,Falkland Islands (Malvinas),yahoo.com,mobile,189.88.130.59,64
467,1079,33,20,Kenya,gmail.com,tablet,62.32.136.181,43
468,269,13,56,Spain,gmail.com,desktop,94.93.143.142,19
469,333,15,29,Guam,yahoo.com,tablet,163.172.228.80,79
470,340,9,64,Norway,gmail.com,desktop,130.4.121.74,5
471,842,26,41,Estonia,hotmail.com,tablet,90.167.137.125,30
472,910,34,57,Guyana,gmail.com,desktop,74.153.186.244,57
473,480,20,52,Saint Barthelemy,yahoo.com,mobile,65.142.249.104,39
474,961,32,75,Zimbabwe,gmail.com,mobile,87.241.185.160,47
475,903,35,47,Malta,yahoo.com,desktop,177.72.232.36,48
476,1030,34,51,Philippines,hotmail.com,desktop,121.205.201.201,20
477,409,9,69,Slovenia,gmail.com,tablet,189.53.231.104,17
478,513,9,21,Italy,gmail.com,tablet,135.213.151.125,61
479,761,24,53,Zambia,gmail.com,mobile,141.0.211.197,66
480,256,8,36,Nicaragua,gmail.com,mobile,27.231.157.175,20
481,559,22,46,Monaco,gmail.com,tablet,128.222.78.103,18
482,896,19,23,Jersey,hotmail.com,mobile,164.177.136.99,57
483,716,18,77,Greece,yahoo.com,mobile,204.2.224.233,53
484,110,2,43,Cayman Islands,hotmail.com,tablet,117.102.157.24,47
485,483,8,42,Mexico,yahoo.com,mobile,103.171.96.51,47
486,460,17,19,Slovakia (Slovak Republic),yahoo.com,desktop,62.117.10.87,12
487,687,25,68,Honduras,gmail.com,mobile,3.241.89.121,17
488,79,1,36,Tanzania,gmail.com,desktop,161.20.56.114,89
489,285,8,66,Serbia,hotmail.com,tablet,27.163.163.214,60
490,919,29,57,Spain,hotmail.com,mobile,79.37.232.240,10
491,39,0,34,Australia,hotmail.com,mobile,203.71.50.73,19
492,1081,31,45,Fiji,gmail.com,mobile,204.87.148.0,36
493,487,11,37,Central African Republic,yahoo.com,mobile,2.121.79.132,6
494,489,12,44,Uzbekistan,yahoo.com,tablet,140.27.99.226,79
495,937,31,22,Saint Barthelemy,hotmail.com,mobile,175.80.146.168,63
496,34,1,58,Zambia,yahoo.com,tablet,208.74.233.245,73
497,496,21,63,Yemen,gmail.com,mobile,35.99.191.142,37
498,880,29,18,Kuwait,gmail.com,tablet,148.166.154.142,45
499,493,14,54,Comoros,yahoo.com,desktop,41.42.128.137,23
500,176,10,51,Nepal,gmail.com,desktop,103.171.157.131,8
501,1078,31,52,Mauritius,gmail.com,tablet,59.170.7.57,64
502,42,0,42,Ethiopia,hotmail.com,desktop,172.176.144.79,5
503,793,34,80,Madagascar,hotmail.com,desktop,36.241.96.60,32
504,34,3,40,Singapore,hotmail.com,mobile,162.59.47.98,44
505,494,18,64,Eritrea,yahoo.com,tablet,169.112.183.4,80
506,213,6,67,United Kingdom,yahoo.com,tablet,55.214.69.110,42
507,274,3,20,Saudi Arabia,hotmail.com,desktop,67.85.124.9,69
508,694,21,70,Bermuda,hotmail.com,tablet,54.100.181.145,22
509,952,29,80,Comoros,yahoo.com,tablet,89.115.28.115,61
510,374,14,69,Uzbekistan,yahoo.com,mobile,123.254.14.140,8
511,938,25,20,Myanmar,yahoo.com,desktop,99.105.116.173,25
512,90,3,68,Maldives,gmail.com,mobile,141.67.200.103,5
513,647,19,77,Pitcairn Islands,yahoo.com,desktop,67.222.100.62,65
514,816,29,70,Estonia,yahoo.com,tablet,117.228.140.241,60
515,519,13,20,Palau,gmail.com,tablet,121.179.211.69,24
516,586,21,40,Ethiopia,yahoo.com,mobile,173.172.142.65,83
517,680,25,35,Korea,yahoo.com,mobile,178.157.21.176,47
518,895,35,74,Slovakia (Slovak Republic),yahoo.com,desktop,28.60.188.90,56
519,792,28,39,Spain,yahoo.com,mobile,26.20.132.189,63
520,1019,40,41,Serbia,gmail.com,tablet,40.252.189.0,34
521,170,4,64,Swaziland,gmail.com,desktop,25.2.241.86,10
522,882,28,56,Barbados,hotmail.com,mobile,6.141.198.209,69
523,602,16,38,American Samoa,yahoo.com,mobile,32.221.82.77,10
524,672,18,60,Timor-Leste,yahoo.com,desktop,137.150.37.15,39
525,914,33,56,Kazakhstan,gmail.com,tablet,113.144.170.107,54
526,342,9,62,French Southern Territories,yahoo.com,desktop,24.236.113.243,44
527,916,30,20,Mali,yahoo.com,tablet,158.66.108.83,45
528,891,34,35,Malawi,gmail.com,tablet,44.145.238.140,7
529,154,5,60,Chad,yahoo.com,tablet,220.18.94.67,51
530,745,19,50,Algeria,yahoo.com,tablet,96.229.224.177,86
531,328,8,78,Afghanistan,hotmail.com,mobile,110.86.31.125,18
532,898,36,20,Colombia,gmail.com,mobile,206.92.59.85,8
533,484,17,67,Sierra Leone,yahoo.com,tablet,179.150.184.70,46
534,742,25,42,Estonia,gmail.com,tablet,159.73.70.255,4
535,315,11,61,Brunei Darussalam,gmail.com,desktop,189.237.161.193,47
536,762,32,46,Czech Republic,yahoo.com,mobile,93.55.244.223,73
537,282,7,51,Syrian Arab Republic,hotmail.com,desktop,87.196.123.14,50
538,644,20,59,Iraq,gmail.com,desktop,73.110.246.172,31
539,233,8,19,Denmark,gmail.com,tablet,54.204.42.211,23
540,1023,39,51,Czech Republic,yahoo.com,desktop,22.121.38.223,71
541,242,9,34,Mozambique,gmail.com,desktop,121.96.92.172,90
542,914,30,31,Lithuania,gmail.com,tablet,198.111.74.117,36
543,1006,42,30,Lesotho,yahoo.com,mobile,57.84.41.152,17
544,152,3,46,Spain,hotmail.com,mobile,198.61.86.222,56
545,180,7,69,Canada,yahoo.com,tablet,29.51.179.209,40
546,712,25,63,Kyrgyz Republic,hotmail.com,mobile,222.234.67.217,70
547,595,21,75,Timor-Leste,hotmail.com,desktop,119.17.8.124,20
548,357,9,68,Bosnia and Herzegovina,gmail.com,desktop,14.134.5.190,65
549,460,15,25,Mexico,hotmail.com,mobile,54.184.254.246,17
550,485,8,68,Panama,yahoo.com,desktop,58.128.38.61,3
551,740,29,53,Kiribati,hotmail.com,tablet,71.215.119.161,47
552,958,37,69,Grenada,gmail.com,tablet,92.82.38.141,16
553,177,4,22,Lebanon,gmail.com,desktop,199.129.77.231,50
554,981,28,51,Lesotho,hotmail.com,desktop,199.158.175.21,52
555,152,8,26,Ukraine,hotmail.com,desktop,110.122.231.94,82
556,152,6,46,Chile,gmail.com,desktop,74.244.212.214,87
557,1060,42,40,Tuvalu,hotmail.com,mobile,60.150.97.178,70
558,373,13,67,Christmas Island,hotmail.com,mobile,52.13.225.226,55
559,1030,46,76,Jersey,yahoo.com,mobile,223.41.137.218,15
560,1062,34,27,Myanmar,hotmail.com,desktop,170.18.216.157,21
561,332,15,38,Antarctica (the territory South of 60 deg S),hotmail.com,tablet,16.100.128.113,28
562,709,28,78,Kiribati,yahoo.com,tablet,176.75.91.153,36
563,162,3,34,Madagascar,yahoo.com,mobile,141.58.156.233,81
564,563,19,26,Angola,hotmail.com,tablet,91.216.69.182,38
565,1093,41,23,Niger,hotmail.com,tablet,161.247.113.246,82
566,346,7,55,Peru,hotmail.com,tablet,41.178.34.126,19
567,351,5,60,Mongolia,gmail.com,tablet,12.13.80.100,77
568,692,20,71,French Guiana,gmail.com,tablet,158.213.200.124,5
569,59,2,23,Pitcairn Islands,hotmail.com,mobile,16.105.231.241,82
570,543,15,59,Dominica,yahoo.com,mobile,7.75.11.8,73
571,854,28,57,Turkmenistan,hotmail.com,tablet,97.46.201.82,3
572,1020,23,74,United Arab Emirates,gmail.com,tablet,211.57.138.5,69
573,594,7,59,Kyrgyz Republic,hotmail.com,desktop,174.130.192.161,61
574,502,23,69,Ecuador,gmail.com,tablet,147.219.41.64,51
575,610,21,47,Greenland,hotmail.com,mobile,194.45.156.192,88
576,123,2,28,United States Virgin Islands,yahoo.com,desktop,182.44.245.29,53
577,992,34,47,Marshall Islands,gmail.com,mobile,7.108.142.236,43
578,295,9,38,Palau,yahoo.com,tablet,124.89.141.6,40
579,708,21,80,Montserrat,yahoo.com,desktop,198.31.182.183,16
580,759,19,50,Sierra Leone,yahoo.com,tablet,34.103.216.229,13
581,654,18,33,French Guiana,yahoo.com,desktop,115.25.212.192,15
582,548,19,46,Bulgaria,hotmail.com,mobile,183.149.214.251,18
583,199,6,21,Tajikistan,yahoo.com,desktop,204.164.130.84,49
584,857,28,33,Israel,hotmail.com,mobile,51.229.236.209,41
585,641,27,30,Sweden,yahoo.com,mobile,60.43.161.168,63
586,1055,34,47,Aruba,hotmail.com,desktop,53.43.226.124,39
587,1019,37,19,Nauru,yahoo.com,mobile,131.35.186.6,50
588,1036,23,47,Guatemala,hotmail.com,mobile,193.35.178.14,27
589,723,29,21,Costa Rica,gmail.com,mobile,88.232.169.89,36
590,1014,28,56,Chad,gmail.com,tablet,88.110.95.254,86
591,964,26,36,Israel,yahoo.com,tablet,102.49.25.117,1
592,221,10,45,Tanzania,hotmail.com,mobile,111.2.112.12,33
593,750,15,66,Croatia,yahoo.com,desktop,172.41.64.179,46
594,93,3,43,Indonesia,hotmail.com,mobile,141.210.135.115,72
595,399,15,41,British Virgin Islands,gmail.com,tablet,93.112.92.194,36
596,151,7,42,Chad,yahoo.com,tablet,93.183.137.122,57
597,573,21,70,Guinea-Bissau,yahoo.com,tablet,74.76.79.70,87
598,244,11,26,Saint Kitts and Nevis,yahoo.com,mobile,52.56.19.157,50
599,765,21,68,Papua New Guinea,yahoo.com,desktop,106.233.234.118,71
600,749,32,66,Germany,hotmail.com,mobile,83.92.207.233,25
601,1043,28,43,Micronesia,yahoo.com,tablet,220.75.155.74,5
602,93,3,20,French Guiana,gmail.com,mobile,186.0.32.42,42
603,971,35,51,Estonia,yahoo.com,desktop,131.100.65.88,19
604,1056,34,26,United Kingdom,hotmail.com,desktop,104.36.212.64,78
605,653,22,28,Kiribati,gmail.com,desktop,188.197.113.204,78
606,613,27,55,Micronesia,hotmail.com,desktop,156.163.140.74,64
607,1044,39,52,Nigeria,yahoo.com,desktop,223.35.178.189,90
608,614,21,48,Egypt,yahoo.com,mobile,128.208.207.113,47
609,679,20,61,Czech Republic,yahoo.com,mobile,39.3.164.212,53
610,631,26,68,Korea,hotmail.com,tablet,20.195.162.55,88
611,55,2,56,Congo,hotmail.com,desktop,177.61.195.79,33
612,467,13,64,Rwanda,hotmail.com,mobile,121.94.69.171,74
613,984,36,28,United States of America,gmail.com,tablet,56.182.36.7,80
614,779,18,27,Gambia,gmail.com,tablet,108.148.252.225,31
615,65,1,54,Holy See (Vatican City State),gmail.com,tablet,87.108.74.223,14
616,391,12,19,Montenegro,hotmail.com,desktop,65.93.150.91,40
617,858,31,27,United States of America,hotmail.com,desktop,82.151.67.86,88
618,418,12,44,Guernsey,yahoo.com,tablet,5.9.132.172,78
619,966,34,73,Gambia,hotmail.com,tablet,215.86.208.227,7
620,283,9,51,Papua New Guinea,yahoo.com,mobile,5.10.189.196,71
621,666,25,60,Tuvalu,hotmail.com,desktop,43.76.63.134,67
622,772,23,38,Sierra Leone,gmail.com,mobile,84.99.242.210,58
623,1092,44,39,Eritrea,gmail.com,tablet,53.17.249.228,45
624,542,22,57,Western Sahara,yahoo.com,desktop,195.68.116.220,24
625,505,14,35,Palestinian Territory,gmail.com,tablet,140.229.53.152,38
626,461,17,78,Oman,yahoo.com,desktop,219.113.56.155,36
627,425,9,62,Cuba,yahoo.com,tablet,208.10.249.54,62
628,650,21,48,Bolivia,gmail.com,desktop,106.164.60.152,71
629,561,19,36,Botswana,gmail.com,mobile,33.170.161.192,73
630,778,44,75,Kazakhstan,gmail.com,desktop,110.241.50.124,44
631,300,9,36,Panama,gmail.com,mobile,86.65.239.247,36
632,162,8,40,Gambia,hotmail.com,desktop,215.212.28.46,83
633,526,28,65,Panama,yahoo.com,desktop,164.151.7.118,27
634,414,11,70,Saint Lucia,gmail.com,tablet,89.84.248.75,34
635,557,16,26,Switzerland,yahoo.com,mobile,133.26.243.108,78
636,491,17,33,Latvia,hotmail.com,mobile,10.7.198.12,85
637,1088,31,32,Swaziland,yahoo.com,tablet,63.225.125.108,29
638,108,3,24,Mali,yahoo.com,desktop,119.247.93.68,42
639,968,29,24,Kiribati,yahoo.com,tablet,136.1.164.173,17
640,11,0,79,Canada,gmail.com,tablet,123.42.48.159,20
641,834,30,59,Mauritius,hotmail.com,desktop,19.229.237.85,61
642,409,19,66,Philippines,yahoo.com,desktop,185.21.148.211,41
643,585,12,59,Jordan,yahoo.com,mobile,164.187.139.80,11
644,476,20,52,Greece,yahoo.com,tablet,204.7.207.85,4
645,359,16,44,Mali,gmail.com,mobile,181.171.43.124,4
646,814,29,68,British Indian Ocean Territory (Chagos Archipelago),gmail.com,desktop,173.159.221.65,23
647,593,13,74,Morocco,yahoo.com,mobile,77.137.116.214,1
648,612,27,54,Ireland,yahoo.com,tablet,9.128.211.35,13
649,687,23,36,Jersey,yahoo.com,desktop,25.196.200.154,82
650,1074,32,49,Malaysia,yahoo.com,mobile,83.217.77.223,64
651,959,37,35,Poland,yahoo.com,mobile,143.192.142.214,14
652,678,30,28,Antarctica (the territory South of 60 deg S),hotmail.com,tablet,175.130.224.204,58
653,527,19,63,Qatar,hotmail.com,mobile,71.214.175.242,1
654,691,24,68,Cocos (Keeling) Islands,yahoo.com,desktop,132.115.16.89,72
655,396,10,29,Saudi Arabia,hotmail.com,tablet,125.177.153.175,81
656,831,20,70,Honduras,gmail.com,desktop,183.229.70.143,65
657,672,22,23,Pitcairn Islands,hotmail.com,desktop,223.19.54.180,85
658,196,7,29,Tonga,gmail.com,mobile,3.18.217.205,61
659,663,22,77,Gambia,hotmail.com,mobile,201.241.213.97,0
660,535,12,42,Andorra,yahoo.com,mobile,133.66.60.8,57
661,547,31,79,Turkey,gmail.com,desktop,9.27.170.172,38
662,24,1,34,Paraguay,hotmail.com,tablet,88.17.248.125,46
663,484,17,21,Korea,hotmail.com,tablet,104.8.91.131,15
664,954,26,37,Nigeria,yahoo.com,mobile,194.133.53.189,51
665,1030,29,77,Monaco,gmail.com,tablet,204.179.50.153,39
666,241,8,58,Nicaragua,gmail.com,desktop,123.188.33.250,47
667,453,16,32,French Southern Territories,gmail.com,mobile,97.213.99.13,61
668,314,9,47,Greece,gmail.com,tablet,108.64.226.140,77
669,766,32,44,Papua New Guinea,hotmail.com,tablet,159.131.13.3,70
670,965,25,66,Ghana,hotmail.com,tablet,115.212.212.221,85
671,448,14,66,Jamaica,yahoo.com,mobile,68.115.148.44,87
672,168,8,51,Canada,yahoo.com,desktop,194.182.57.230,67
673,741,27,22,Liberia,yahoo.com,tablet,93.144.120.238,14
674,127,2,71,Thailand,gmail.com,tablet,90.176.37.2,64
675,415,16,54,Honduras,hotmail.com,tablet,197.85.186.99,19
676,337,10,38,Mauritania,gmail.com,tablet,116.64.3.200,56
677,239,5,61,British Virgin Islands,hotmail.com,mobile,135.197.189.20,74
678,1002,31,23,Latvia,hotmail.com,tablet,168.63.118.64,57
679,114,4,47,Grenada,gmail.com,mobile,119.177.19.241,65
680,851,30,47,Morocco,hotmail.com,tablet,122.58.252.45,7
681,947,33,61,Togo,hotmail.com,desktop,77.3.79.37,2
682,811,31,34,Iceland,hotmail.com,mobile,201.124.134.9,27
683,150,3,20,Martinique,gmail.com,desktop,107.253.239.176,44
684,131,0,52,United States of America,yahoo.com,mobile,5.148.6.3,8
685,967,31,20,Mauritius,yahoo.com,desktop,13.50.79.193,52
686,369,12,67,Anguilla,hotmail.com,mobile,36.109.192.46,82
687,861,16,41,Portugal,yahoo.com,desktop,34.201.126.201,57
688,774,27,42,United States of America,hotmail.com,mobile,39.211.166.92,87
689,273,16,59,Gabon,yahoo.com,desktop,20.133.34.176,15
690,366,11,52,Northern Mariana Islands,hotmail.com,desktop,182.53.90.20,67
691,261,8,64,Venezuela,hotmail.com,mobile,142.57.7.176,0
692,47,0,80,Malawi,hotmail.com,desktop,16.153.110.63,59
693,869,31,52,Turkmenistan,yahoo.com,desktop,35.239.179.58,29
694,507,15,47,French Southern Territories,gmail.com,desktop,40.2.130.90,19
695,565,18,30,French Southern Territories,hotmail.com,tablet,46.35.189.234,14
696,66,3,69,Spain,hotmail.com,tablet,7.91.113.41,53
697,33,2,33,Iran,hotmail.com,mobile,23.201.230.152,8
698,207,3,56,Antarctica (the territory South of 60 deg S),yahoo.com,mobile,200.220.221.240,57
699,100,2,33,Georgia,gmail.com,tablet,40.19.157.237,5
700,824,21,46,Swaziland,yahoo.com,mobile,206.162.53.100,69
701,445,18,66,Italy,gmail.com,mobile,165.21.95.130,17
702,1032,31,36,Togo,yahoo.com,mobile,45.245.25.6,73
703,654,19,54,Antigua and Barbuda,hotmail.com,tablet,85.179.0.200,86
704,657,23,33,Tokelau,hotmail.com,desktop,12.150.163.113,18
705,1068,51,32,Kuwait,hotmail.com,desktop,15.84.201.205,38
706,564,17,21,Croatia,hotmail.com,tablet,157.217.224.36,75
707,359,12,58,Vanuatu,yahoo.com,tablet,201.153.38.51,54
708,1016,35,21,Gambia,gmail.com,desktop,110.93.247.64,82
709,781,25,68,British Indian Ocean Territory (Chagos Archipelago),gmail.com,tablet,1.41.219.183,40
710,853,24,44,Latvia,hotmail.com,mobile,101.121.19.14,38
711,771,15,29,Saint Barthelemy,hotmail.com,tablet,194.188.12.222,60
712,494,17,72,Macao,gmail.com,mobile,95.87.89.37,38
713,296,13,69,United States of America,hotmail.com,desktop,101.236.53.193,7
714,846,28,79,Iceland,yahoo.com,desktop,208.39.233.227,71
715,1086,46,26,Belize,hotmail.com,desktop,67.221.47.153,31
716,523,18,31,Faroe Islands,hotmail.com,desktop,28.219.41.234,82
717,162,4,77,United States of America,yahoo.com,desktop,24.81.133.173,47
718,190,9,52,Cayman Islands,gmail.com,tablet,218.200.59.30,24
719,106,4,35,Burundi,yahoo.com,desktop,38.80.238.174,86
720,81,8,73,Macao,gmail.com,mobile,204.136.190.70,24
721,445,14,48,Saint Vincent and the Grenadines,gmail.com,mobile,36.163.242.205,42
722,621,27,79,Jamaica,hotmail.com,mobile,60.159.94.217,27
723,390,18,79,Pitcairn Islands,hotmail.com,tablet,193.244.55.61,15
724,981,33,76,Gambia,gmail.com,mobile,214.30.108.177,89
725,419,21,43,Philippines,yahoo.com,mobile,14.41.16.144,70
726,659,22,67,Maldives,gmail.com,desktop,190.178.220.14,48
727,955,36,52,Gabon,hotmail.com,tablet,101.130.174.235,45
728,632,15,34,Cote d'Ivoire,yahoo.com,desktop,148.51.108.30,65
729,1019,31,47,Vietnam,hotmail.com,mobile,79.73.75.148,60
730,656,19,76,Tonga,yahoo.com,mobile,74.108.171.116,47
731,641,33,44,Cocos (Keeling) Islands,hotmail.com,mobile,12.228.193.215,72
732,454,19,65,Denmark,gmail.com,mobile,110.65.179.100,2
733,535,21,53,Iraq,gmail.com,tablet,212.196.55.232,74
734,856,30,36,Dominican Republic,yahoo.com,mobile,195.14.182.238,25
735,676,22,32,Northern Mariana Islands,hotmail.com,desktop,6.53.244.164,72
736,504,16,49,Svalbard & Jan Mayen Islands,hotmail.com,tablet,9.203.220.112,83
737,692,14,34,Guadeloupe,yahoo.com,desktop,145.226.117.138,82
738,1005,25,47,Panama,hotmail.com,mobile,217.187.174.152,45
739,347,19,26,Denmark,gmail.com,tablet,73.165.184.238,69
740,1001,47,29,Morocco,hotmail.com,tablet,183.79.34.237,82
741,121,2,51,New Caledonia,yahoo.com,mobile,57.253.37.105,9
742,100,2,66,Andorra,hotmail.com,mobile,99.134.150.123,52
743,282,9,71,South Georgia and the South Sandwich Islands,gmail.com,tablet,40.189.203.127,29
